spike_threshold_pct,bb_std_multiplier,sl_pct,tp_pct,position_size_pct,max_hold_hours,sharpe,return_pct,max_dd_pct,win_rate,num_trades,profit_factor,avg_win_pct,avg_loss_pct
1.0,2.5,0.005,0.012,0.015,36,0.7113,0.0525,0.0795,32.05,78,1.132,1.2,-0.5
1.25,2.5,0.006,0.025,0.015,12,0.7093,0.0601,0.1079,29.17,48,1.1964,1.7435,-0.6
1.25,2.5,0.006,0.025,0.005,12,0.7093,0.02,0.036,29.17,48,1.1965,1.7435,-0.6
1.25,2.5,0.006,0.025,0.01,12,0.7093,0.0401,0.072,29.17,48,1.1965,1.7435,-0.6
1.25,2.5,0.006,0.025,0.02,12,0.7093,0.0801,0.1439,29.17,48,1.1964,1.7435,-0.6
0.75,2.5,0.007,0.012,0.015,12,0.7085,0.0703,0.1274,42.11,114,1.1028,1.0485,-0.6914
0.75,2.5,0.007,0.012,0.005,12,0.7085,0.0235,0.0425,42.11,114,1.1028,1.0485,-0.6914
0.75,2.5,0.007,0.012,0.02,12,0.7085,0.0937,0.1699,42.11,114,1.1027,1.0485,-0.6914
0.75,2.5,0.007,0.012,0.01,12,0.7085,0.0469,0.085,42.11,114,1.1028,1.0485,-0.6914
1.25,2.5,0.006,0.02,0.015,24,0.7081,0.0568,0.1079,29.17,48,1.1855,1.7276,-0.6
1.25,2.5,0.006,0.02,0.005,24,0.7081,0.0189,0.036,29.17,48,1.1856,1.7276,-0.6
1.25,2.5,0.006,0.02,0.01,24,0.7081,0.0378,0.072,29.17,48,1.1856,1.7276,-0.6
1.25,2.5,0.006,0.02,0.02,24,0.7081,0.0756,0.1439,29.17,48,1.1855,1.7276,-0.6
0.5,3.0,0.007,0.012,0.005,24,0.7064,0.0178,0.0411,40.32,62,1.1412,1.152,-0.682
0.5,3.0,0.007,0.012,0.01,24,0.7064,0.0356,0.0822,40.32,62,1.1412,1.152,-0.682
0.5,3.0,0.007,0.012,0.015,24,0.7064,0.0534,0.1233,40.32,62,1.1412,1.152,-0.682
0.5,3.0,0.007,0.012,0.02,24,0.7064,0.0712,0.1644,40.32,62,1.1411,1.152,-0.682
0.75,2.5,0.007,0.01,0.015,12,0.6934,0.064,0.1324,44.74,114,1.0981,0.9373,-0.691
0.75,2.5,0.007,0.01,0.005,12,0.6934,0.0214,0.0442,44.74,114,1.0981,0.9373,-0.691
0.75,2.5,0.007,0.01,0.01,12,0.6934,0.0427,0.0883,44.74,114,1.0981,0.9373,-0.691
0.75,2.5,0.007,0.01,0.02,12,0.6934,0.0853,0.1766,44.74,114,1.098,0.9373,-0.691
0.5,3.0,0.007,0.01,0.01,12,0.6931,0.0307,0.0895,46.77,62,1.1364,0.883,-0.6828
0.5,3.0,0.007,0.01,0.015,12,0.6931,0.0461,0.1342,46.77,62,1.1364,0.883,-0.6828
0.5,3.0,0.007,0.01,0.005,12,0.6931,0.0154,0.0447,46.77,62,1.1364,0.883,-0.6828
0.5,3.0,0.007,0.01,0.02,12,0.6931,0.0614,0.1788,46.77,62,1.1364,0.883,-0.6828
0.5,2.5,0.007,0.012,0.015,36,0.6872,0.0822,0.1609,39.22,153,1.0842,1.1765,-0.7
0.5,2.5,0.007,0.012,0.01,36,0.6872,0.0548,0.1073,39.22,153,1.0843,1.1765,-0.7
0.5,2.5,0.007,0.012,0.02,36,0.6872,0.1096,0.2145,39.22,153,1.0842,1.1765,-0.7
0.5,2.5,0.007,0.012,0.005,36,0.6872,0.0274,0.0536,39.22,153,1.0843,1.1765,-0.7
1.5,1.5,0.005,0.02,0.005,12,0.6844,0.0168,0.0308,28.3,53,1.1774,1.4914,-0.5
1.5,1.5,0.005,0.02,0.02,12,0.6844,0.0673,0.1231,28.3,53,1.1772,1.4914,-0.5
1.5,1.5,0.005,0.02,0.01,12,0.6844,0.0337,0.0616,28.3,53,1.1773,1.4914,-0.5
1.5,1.5,0.005,0.02,0.015,12,0.6844,0.0505,0.0923,28.3,53,1.1773,1.4914,-0.5
1.5,3.0,0.006,0.025,0.01,48,0.6825,0.029,0.042,23.81,21,1.302,2.5,-0.6
1.5,3.0,0.006,0.025,0.015,48,0.6825,0.0435,0.063,23.81,21,1.3019,2.5,-0.6
1.5,3.0,0.006,0.025,0.005,48,0.6825,0.0145,0.021,23.81,21,1.302,2.5,-0.6
1.5,3.0,0.006,0.025,0.02,48,0.6825,0.0579,0.084,23.81,21,1.3019,2.5,-0.6
1.5,3.0,0.007,0.02,0.01,12,0.6811,0.0265,0.049,33.33,21,1.2705,1.7788,-0.7
1.5,3.0,0.007,0.02,0.015,12,0.6811,0.0397,0.0735,33.33,21,1.2705,1.7788,-0.7
1.5,3.0,0.007,0.02,0.02,12,0.6811,0.053,0.098,33.33,21,1.2705,1.7788,-0.7
1.5,3.0,0.007,0.02,0.005,12,0.6811,0.0133,0.0245,33.33,21,1.2705,1.7788,-0.7
0.5,2.0,0.004,0.02,0.02,24,0.6762,0.1328,0.2398,19.26,244,1.0841,1.8182,-0.4
0.5,2.0,0.004,0.02,0.015,24,0.6762,0.0996,0.1799,19.26,244,1.0842,1.8182,-0.4
0.5,2.0,0.004,0.02,0.01,24,0.6762,0.0665,0.1199,19.26,244,1.0843,1.8182,-0.4
0.5,2.0,0.004,0.02,0.005,24,0.6762,0.0332,0.06,19.26,244,1.0844,1.8182,-0.4
1.0,2.5,0.005,0.012,0.01,24,0.6715,0.0329,0.053,32.05,78,1.124,1.1916,-0.5
1.0,2.5,0.005,0.012,0.005,24,0.6715,0.0164,0.0265,32.05,78,1.1241,1.1916,-0.5
1.0,2.5,0.005,0.012,0.02,24,0.6715,0.0657,0.106,32.05,78,1.124,1.1916,-0.5
1.0,2.5,0.005,0.012,0.015,24,0.6715,0.0493,0.0795,32.05,78,1.124,1.1916,-0.5
1.5,2.5,0.004,0.025,0.02,36,0.6709,0.057,0.0956,20.0,35,1.2547,2.0078,-0.4
1.5,2.5,0.004,0.025,0.01,36,0.6709,0.0285,0.0478,20.0,35,1.2548,2.0078,-0.4
1.5,2.5,0.004,0.025,0.015,36,0.6709,0.0428,0.0717,20.0,35,1.2547,2.0078,-0.4
1.5,2.5,0.004,0.025,0.005,36,0.6709,0.0143,0.0239,20.0,35,1.2548,2.0078,-0.4
0.5,2.5,0.005,0.02,0.01,12,0.669,0.0544,0.1025,26.62,154,1.0978,1.4905,-0.4926
0.5,2.5,0.005,0.02,0.005,12,0.669,0.0272,0.0512,26.62,154,1.0979,1.4905,-0.4926
0.5,2.5,0.005,0.02,0.015,12,0.669,0.0816,0.1537,26.62,154,1.0978,1.4905,-0.4926
0.5,2.5,0.005,0.02,0.02,12,0.669,0.1088,0.2048,26.62,154,1.0978,1.4905,-0.4926
1.25,3.0,0.005,0.02,0.02,48,0.6668,0.05,0.08,24.0,25,1.263,2.0,-0.5
1.25,3.0,0.005,0.02,0.005,36,0.6668,0.0125,0.02,24.0,25,1.2631,2.0,-0.5
1.25,3.0,0.005,0.02,0.005,48,0.6668,0.0125,0.02,24.0,25,1.2631,2.0,-0.5
1.25,3.0,0.005,0.02,0.01,12,0.6668,0.025,0.04,24.0,25,1.2631,2.0,-0.5
1.25,3.0,0.005,0.02,0.01,24,0.6668,0.025,0.04,24.0,25,1.2631,2.0,-0.5
1.25,3.0,0.005,0.02,0.01,36,0.6668,0.025,0.04,24.0,25,1.2631,2.0,-0.5
1.25,3.0,0.005,0.02,0.01,48,0.6668,0.025,0.04,24.0,25,1.2631,2.0,-0.5
1.25,3.0,0.005,0.02,0.015,12,0.6668,0.0375,0.06,24.0,25,1.2631,2.0,-0.5
1.25,3.0,0.005,0.02,0.015,24,0.6668,0.0375,0.06,24.0,25,1.2631,2.0,-0.5
1.25,3.0,0.005,0.02,0.015,36,0.6668,0.0375,0.06,24.0,25,1.2631,2.0,-0.5
1.25,3.0,0.005,0.02,0.015,48,0.6668,0.0375,0.06,24.0,25,1.2631,2.0,-0.5
1.25,3.0,0.005,0.02,0.02,12,0.6668,0.05,0.08,24.0,25,1.263,2.0,-0.5
1.25,3.0,0.005,0.02,0.02,24,0.6668,0.05,0.08,24.0,25,1.263,2.0,-0.5
1.25,3.0,0.005,0.02,0.005,12,0.6668,0.0125,0.02,24.0,25,1.2631,2.0,-0.5
1.25,3.0,0.005,0.02,0.005,24,0.6668,0.0125,0.02,24.0,25,1.2631,2.0,-0.5
1.25,3.0,0.005,0.02,0.02,36,0.6668,0.05,0.08,24.0,25,1.263,2.0,-0.5
1.25,2.5,0.005,0.025,0.02,12,0.6629,0.0691,0.1199,25.0,48,1.1919,1.7882,-0.5
1.25,2.5,0.005,0.025,0.005,12,0.6629,0.0173,0.03,25.0,48,1.1921,1.7882,-0.5
1.25,2.5,0.005,0.025,0.015,12,0.6629,0.0518,0.09,25.0,48,1.192,1.7882,-0.5
1.25,2.5,0.005,0.025,0.01,12,0.6629,0.0346,0.06,25.0,48,1.192,1.7882,-0.5
1.25,2.5,0.006,0.02,0.005,36,0.6629,0.0176,0.036,29.17,48,1.1727,1.7089,-0.6
1.25,2.5,0.006,0.02,0.01,36,0.6629,0.0352,0.072,29.17,48,1.1727,1.7089,-0.6
1.25,2.5,0.006,0.02,0.015,36,0.6629,0.0528,0.1079,29.17,48,1.1727,1.7089,-0.6
1.25,2.5,0.006,0.02,0.02,36,0.6629,0.0704,0.1439,29.17,48,1.1726,1.7089,-0.6
1.5,3.0,0.007,0.02,0.02,36,0.6608,0.0514,0.098,33.33,21,1.2622,1.7672,-0.7
1.5,3.0,0.007,0.02,0.015,36,0.6608,0.0385,0.0735,33.33,21,1.2622,1.7672,-0.7
1.5,3.0,0.007,0.02,0.005,36,0.6608,0.0128,0.0245,33.33,21,1.2623,1.7672,-0.7
1.5,3.0,0.007,0.02,0.01,36,0.6608,0.0257,0.049,33.33,21,1.2622,1.7672,-0.7
1.5,2.5,0.007,0.025,0.02,12,0.6577,0.0661,0.1259,34.29,35,1.2054,1.6175,-0.7
1.5,2.5,0.007,0.025,0.01,12,0.6577,0.0331,0.063,34.29,35,1.2055,1.6175,-0.7
1.5,2.5,0.007,0.025,0.005,12,0.6577,0.0165,0.0315,34.29,35,1.2055,1.6175,-0.7
1.5,2.5,0.007,0.025,0.015,12,0.6577,0.0496,0.0945,34.29,35,1.2054,1.6175,-0.7
0.75,2.0,0.005,0.02,0.01,24,0.6576,0.0619,0.1531,22.29,175,1.0909,1.9024,-0.5
0.75,2.0,0.005,0.02,0.015,24,0.6576,0.0927,0.2295,22.29,175,1.0909,1.9024,-0.5
0.75,2.0,0.005,0.02,0.02,24,0.6576,0.1236,0.306,22.29,175,1.0908,1.9024,-0.5
0.75,2.0,0.005,0.02,0.005,24,0.6576,0.0309,0.0766,22.29,175,1.091,1.9024,-0.5
0.75,3.0,0.006,0.01,0.015,12,0.6539,0.0375,0.08,42.31,52,1.1427,0.9107,-0.5844
0.75,3.0,0.006,0.01,0.01,12,0.6539,0.025,0.0533,42.31,52,1.1427,0.9107,-0.5844
0.75,3.0,0.006,0.01,0.02,12,0.6539,0.05,0.1066,42.31,52,1.1427,0.9107,-0.5844
0.75,3.0,0.006,0.01,0.005,12,0.6539,0.0125,0.0267,42.31,52,1.1428,0.9107,-0.5844
1.0,2.5,0.006,0.015,0.01,24,0.6504,0.0386,0.072,32.05,78,1.1215,1.4266,-0.6
1.0,2.5,0.006,0.015,0.02,24,0.6504,0.0772,0.1439,32.05,78,1.1214,1.4266,-0.6
1.0,2.5,0.006,0.015,0.005,24,0.6504,0.0193,0.036,32.05,78,1.1215,1.4266,-0.6
1.0,2.5,0.006,0.015,0.015,24,0.6504,0.0579,0.108,32.05,78,1.1214,1.4266,-0.6
0.75,2.0,0.004,0.015,0.015,12,0.6488,0.0692,0.1216,24.86,177,1.0867,1.3141,-0.4
0.75,2.0,0.004,0.015,0.005,12,0.6488,0.0231,0.0405,24.86,177,1.0868,1.3141,-0.4
0.75,2.0,0.004,0.015,0.01,12,0.6488,0.0462,0.0811,24.86,177,1.0868,1.3141,-0.4
0.75,2.0,0.004,0.015,0.02,12,0.6488,0.0923,0.1621,24.86,177,1.0867,1.3141,-0.4
1.5,2.0,0.005,0.02,0.005,36,0.6466,0.0153,0.0275,25.0,44,1.1851,1.7777,-0.5
1.5,2.0,0.005,0.02,0.02,36,0.6466,0.061,0.1099,25.0,44,1.1849,1.7777,-0.5
1.5,2.0,0.005,0.02,0.01,36,0.6466,0.0305,0.055,25.0,44,1.185,1.7777,-0.5
1.5,2.0,0.005,0.02,0.015,36,0.6466,0.0458,0.0825,25.0,44,1.185,1.7777,-0.5
0.75,2.5,0.007,0.015,0.02,48,0.6461,0.1002,0.1979,34.21,114,1.0955,1.4748,-0.7
0.75,2.5,0.007,0.015,0.015,48,0.6461,0.0752,0.1484,34.21,114,1.0955,1.4748,-0.7
0.75,2.5,0.007,0.015,0.01,48,0.6461,0.0501,0.099,34.21,114,1.0955,1.4748,-0.7
0.75,2.5,0.007,0.015,0.005,48,0.6461,0.0251,0.0495,34.21,114,1.0955,1.4748,-0.7
0.5,1.5,0.003,0.02,0.01,24,0.6449,0.0657,0.1425,14.53,344,1.0744,1.8956,-0.3
0.5,1.5,0.003,0.02,0.02,24,0.6449,0.1312,0.285,14.53,344,1.0743,1.8956,-0.3
0.5,1.5,0.003,0.02,0.005,24,0.6449,0.0329,0.0713,14.53,344,1.0745,1.8956,-0.3
0.5,1.5,0.003,0.02,0.015,24,0.6449,0.0985,0.2137,14.53,344,1.0744,1.8956,-0.3
1.5,2.5,0.007,0.025,0.02,24,0.6426,0.0684,0.1259,31.43,35,1.2035,1.8384,-0.7
1.5,2.5,0.007,0.025,0.015,24,0.6426,0.0513,0.0945,31.43,35,1.2035,1.8384,-0.7
1.5,2.5,0.007,0.025,0.005,24,0.6426,0.0171,0.0315,31.43,35,1.2037,1.8384,-0.7
1.5,2.5,0.007,0.025,0.01,24,0.6426,0.0342,0.063,31.43,35,1.2036,1.8384,-0.7
1.0,2.5,0.006,0.015,0.005,36,0.6419,0.019,0.036,32.05,78,1.1197,1.4243,-0.6
1.0,2.5,0.006,0.015,0.015,36,0.6419,0.057,0.108,32.05,78,1.1196,1.4243,-0.6
1.0,2.5,0.006,0.015,0.01,36,0.6419,0.038,0.072,32.05,78,1.1196,1.4243,-0.6
1.0,2.5,0.006,0.015,0.02,36,0.6419,0.076,0.1439,32.05,78,1.1195,1.4243,-0.6
1.0,2.5,0.007,0.025,0.01,24,0.6413,0.0506,0.1198,29.49,78,1.1315,1.8942,-0.7
1.0,2.5,0.007,0.025,0.015,24,0.6413,0.0759,0.1796,29.49,78,1.1315,1.8942,-0.7
1.0,2.5,0.007,0.025,0.005,24,0.6413,0.0253,0.0599,29.49,78,1.1316,1.8942,-0.7
1.0,2.5,0.007,0.025,0.02,24,0.6413,0.1011,0.2394,29.49,78,1.1314,1.8942,-0.7
0.5,2.0,0.007,0.025,0.02,24,0.6405,0.1673,0.3798,28.05,221,1.0759,1.9106,-0.6922
0.5,2.0,0.007,0.025,0.005,24,0.6405,0.0419,0.0951,28.05,221,1.0762,1.9106,-0.6922
0.5,2.0,0.007,0.025,0.01,24,0.6405,0.0838,0.1901,28.05,221,1.0761,1.9106,-0.6922
0.5,2.0,0.007,0.025,0.015,24,0.6405,0.1256,0.285,28.05,221,1.076,1.9106,-0.6922
0.75,2.0,0.004,0.02,0.005,24,0.6385,0.0269,0.0631,18.86,175,1.0949,1.8846,-0.4
0.75,2.0,0.004,0.02,0.01,24,0.6385,0.0539,0.1261,18.86,175,1.0948,1.8846,-0.4
0.75,2.0,0.004,0.02,0.02,24,0.6385,0.1076,0.2521,18.86,175,1.0947,1.8846,-0.4
0.75,2.0,0.004,0.02,0.015,24,0.6385,0.0808,0.1891,18.86,175,1.0947,1.8846,-0.4
1.0,2.5,0.004,0.015,0.015,12,0.6367,0.0455,0.0971,25.64,78,1.1307,1.3117,-0.4
1.0,2.5,0.004,0.015,0.02,12,0.6367,0.0606,0.1295,25.64,78,1.1307,1.3117,-0.4
1.0,2.5,0.004,0.015,0.005,12,0.6367,0.0152,0.0324,25.64,78,1.1308,1.3117,-0.4
1.0,2.5,0.004,0.015,0.01,12,0.6367,0.0303,0.0647,25.64,78,1.1307,1.3117,-0.4
1.5,3.0,0.007,0.025,0.02,12,0.6322,0.0508,0.099,33.33,21,1.2596,1.7636,-0.7
1.5,3.0,0.007,0.025,0.015,12,0.6322,0.0381,0.0743,33.33,21,1.2596,1.7636,-0.7
1.5,3.0,0.007,0.025,0.005,12,0.6322,0.0127,0.0248,33.33,21,1.2597,1.7636,-0.7
1.5,3.0,0.007,0.025,0.01,12,0.6322,0.0254,0.0495,33.33,21,1.2596,1.7636,-0.7
0.5,2.0,0.007,0.02,0.01,48,0.6269,0.0785,0.1789,28.19,227,1.0688,1.9057,-0.7
0.5,2.0,0.007,0.02,0.02,48,0.6269,0.1567,0.3576,28.19,227,1.0687,1.9057,-0.7
0.5,2.0,0.007,0.02,0.015,48,0.6269,0.1177,0.2683,28.19,227,1.0687,1.9057,-0.7
0.5,2.0,0.007,0.02,0.005,48,0.6269,0.0393,0.0895,28.19,227,1.0689,1.9057,-0.7
0.5,2.5,0.007,0.025,0.02,36,0.6259,0.1371,0.2876,26.53,147,1.0912,2.1026,-0.6956
0.5,2.5,0.007,0.025,0.005,36,0.6259,0.0344,0.0719,26.53,147,1.0914,2.1026,-0.6956
0.5,2.5,0.007,0.025,0.015,36,0.6259,0.1029,0.2157,26.53,147,1.0913,2.1026,-0.6956
0.5,2.5,0.007,0.025,0.01,36,0.6259,0.0687,0.1438,26.53,147,1.0914,2.1026,-0.6956
0.75,2.0,0.006,0.015,0.02,24,0.6223,0.1101,0.1859,30.86,175,1.0758,1.4466,-0.6
0.75,2.0,0.006,0.015,0.01,24,0.6223,0.0551,0.093,30.86,175,1.0759,1.4466,-0.6
0.75,2.0,0.006,0.015,0.005,24,0.6223,0.0276,0.0465,30.86,175,1.0759,1.4466,-0.6
0.75,2.0,0.006,0.015,0.015,24,0.6223,0.0826,0.1395,30.86,175,1.0758,1.4466,-0.6
1.5,2.0,0.004,0.02,0.01,24,0.621,0.0259,0.048,22.73,44,1.1905,1.6192,-0.4
1.5,2.0,0.004,0.02,0.015,24,0.621,0.0389,0.0719,22.73,44,1.1905,1.6192,-0.4
1.5,2.0,0.004,0.02,0.02,24,0.621,0.0518,0.0959,22.73,44,1.1904,1.6192,-0.4
1.5,2.0,0.004,0.02,0.005,24,0.621,0.013,0.024,22.73,44,1.1906,1.6192,-0.4
1.25,2.5,0.007,0.025,0.015,24,0.6199,0.0588,0.1259,29.17,48,1.1647,1.9802,-0.7
1.25,2.5,0.007,0.025,0.005,24,0.6199,0.0196,0.042,29.17,48,1.1648,1.9802,-0.7
1.25,2.5,0.007,0.025,0.01,24,0.6199,0.0392,0.084,29.17,48,1.1647,1.9802,-0.7
1.25,2.5,0.007,0.025,0.02,24,0.6199,0.0783,0.1679,29.17,48,1.1646,1.9802,-0.7
1.25,3.0,0.005,0.025,0.02,12,0.6158,0.0478,0.08,24.0,25,1.2518,1.9822,-0.5
1.25,3.0,0.005,0.025,0.015,12,0.6158,0.0359,0.06,24.0,25,1.2518,1.9822,-0.5
1.25,3.0,0.005,0.025,0.01,12,0.6158,0.0239,0.04,24.0,25,1.2519,1.9822,-0.5
1.25,3.0,0.005,0.025,0.005,12,0.6158,0.012,0.02,24.0,25,1.2519,1.9822,-0.5
0.5,2.0,0.004,0.02,0.005,12,0.6147,0.0286,0.0554,22.36,246,1.0753,1.4865,-0.398
0.5,2.0,0.004,0.02,0.02,12,0.6147,0.1143,0.2213,22.36,246,1.0751,1.4865,-0.398
0.5,2.0,0.004,0.02,0.015,12,0.6147,0.0858,0.166,22.36,246,1.0752,1.4865,-0.398
0.5,2.0,0.004,0.02,0.01,12,0.6147,0.0572,0.1107,22.36,246,1.0752,1.4865,-0.398
1.0,3.0,0.004,0.01,0.015,24,0.6145,0.027,0.069,31.71,41,1.1607,1.0,-0.4
1.0,3.0,0.004,0.01,0.01,36,0.6145,0.018,0.046,31.71,41,1.1607,1.0,-0.4
1.0,3.0,0.004,0.01,0.01,48,0.6145,0.018,0.046,31.71,41,1.1607,1.0,-0.4
1.0,3.0,0.004,0.01,0.015,12,0.6145,0.027,0.069,31.71,41,1.1607,1.0,-0.4
1.0,3.0,0.004,0.01,0.015,36,0.6145,0.027,0.069,31.71,41,1.1607,1.0,-0.4
1.0,3.0,0.004,0.01,0.02,12,0.6145,0.036,0.092,31.71,41,1.1606,1.0,-0.4
1.0,3.0,0.004,0.01,0.015,48,0.6145,0.027,0.069,31.71,41,1.1607,1.0,-0.4
1.0,3.0,0.004,0.01,0.01,24,0.6145,0.018,0.046,31.71,41,1.1607,1.0,-0.4
1.0,3.0,0.004,0.01,0.02,24,0.6145,0.036,0.092,31.71,41,1.1606,1.0,-0.4
1.0,3.0,0.004,0.01,0.02,36,0.6145,0.036,0.092,31.71,41,1.1606,1.0,-0.4
1.0,3.0,0.004,0.01,0.02,48,0.6145,0.036,0.092,31.71,41,1.1606,1.0,-0.4
1.0,3.0,0.004,0.01,0.005,12,0.6145,0.009,0.023,31.71,41,1.1607,1.0,-0.4
1.0,3.0,0.004,0.01,0.005,24,0.6145,0.009,0.023,31.71,41,1.1607,1.0,-0.4
1.0,3.0,0.004,0.01,0.005,36,0.6145,0.009,0.023,31.71,41,1.1607,1.0,-0.4
1.0,3.0,0.004,0.01,0.005,48,0.6145,0.009,0.023,31.71,41,1.1607,1.0,-0.4
1.0,3.0,0.004,0.01,0.01,12,0.6145,0.018,0.046,31.71,41,1.1607,1.0,-0.4
0.5,3.0,0.006,0.012,0.005,48,0.6138,0.0146,0.036,36.51,63,1.1221,1.1709,-0.6
0.5,3.0,0.006,0.012,0.015,48,0.6138,0.0439,0.108,36.51,63,1.122,1.1709,-0.6
0.5,3.0,0.006,0.012,0.02,48,0.6138,0.0585,0.1439,36.51,63,1.122,1.1709,-0.6
0.5,3.0,0.006,0.012,0.01,48,0.6138,0.0293,0.072,36.51,63,1.122,1.1709,-0.6
1.5,3.0,0.007,0.02,0.015,24,0.6116,0.0356,0.0738,33.33,21,1.2424,1.7396,-0.7
1.5,3.0,0.007,0.02,0.01,24,0.6116,0.0238,0.0492,33.33,21,1.2425,1.7396,-0.7
1.5,3.0,0.007,0.02,0.02,24,0.6116,0.0475,0.0984,33.33,21,1.2424,1.7396,-0.7
1.5,3.0,0.007,0.02,0.005,24,0.6116,0.0119,0.0246,33.33,21,1.2425,1.7396,-0.7
1.5,2.0,0.005,0.015,0.02,12,0.6103,0.0481,0.0831,31.82,44,1.1603,1.2434,-0.5
1.5,2.0,0.005,0.015,0.015,12,0.6103,0.0361,0.0623,31.82,44,1.1604,1.2434,-0.5
1.5,2.0,0.005,0.015,0.01,12,0.6103,0.0241,0.0416,31.82,44,1.1604,1.2434,-0.5
1.5,2.0,0.005,0.015,0.005,12,0.6103,0.012,0.0208,31.82,44,1.1605,1.2434,-0.5
0.5,2.0,0.007,0.012,0.005,36,0.6102,0.0304,0.056,38.49,239,1.0591,1.1847,-0.7
0.5,2.0,0.007,0.012,0.015,36,0.6102,0.0912,0.1679,38.49,239,1.059,1.1847,-0.7
0.5,2.0,0.007,0.012,0.01,36,0.6102,0.0608,0.1119,38.49,239,1.0591,1.1847,-0.7
0.5,2.0,0.007,0.012,0.02,36,0.6102,0.1215,0.2238,38.49,239,1.059,1.1847,-0.7
0.75,2.0,0.004,0.02,0.02,12,0.6079,0.097,0.2098,22.6,177,1.0885,1.4915,-0.4
0.75,2.0,0.004,0.02,0.015,12,0.6079,0.0728,0.1574,22.6,177,1.0885,1.4915,-0.4
0.75,2.0,0.004,0.02,0.005,12,0.6079,0.0243,0.0525,22.6,177,1.0886,1.4915,-0.4
0.75,2.0,0.004,0.02,0.01,12,0.6079,0.0486,0.105,22.6,177,1.0886,1.4915,-0.4
1.0,2.5,0.007,0.01,0.02,12,0.6075,0.0623,0.1469,44.87,78,1.1036,0.9491,-0.7
1.0,2.5,0.007,0.01,0.015,12,0.6075,0.0467,0.1102,44.87,78,1.1036,0.9491,-0.7
1.0,2.5,0.007,0.01,0.005,12,0.6075,0.0156,0.0367,44.87,78,1.1036,0.9491,-0.7
1.0,2.5,0.007,0.01,0.01,12,0.6075,0.0312,0.0735,44.87,78,1.1036,0.9491,-0.7
1.25,2.0,0.005,0.02,0.015,12,0.6071,0.0489,0.0825,26.23,61,1.1449,1.6102,-0.5
1.25,2.0,0.005,0.02,0.01,12,0.6071,0.0326,0.055,26.23,61,1.145,1.6102,-0.5
1.25,2.0,0.005,0.02,0.005,12,0.6071,0.0163,0.0275,26.23,61,1.145,1.6102,-0.5
1.25,2.0,0.005,0.02,0.02,12,0.6071,0.0652,0.1099,26.23,61,1.1449,1.6102,-0.5
1.5,1.5,0.005,0.025,0.01,24,0.6057,0.0336,0.0682,24.53,53,1.1681,1.7972,-0.5
1.5,1.5,0.005,0.025,0.005,24,0.6057,0.0168,0.0341,24.53,53,1.1681,1.7972,-0.5
1.5,1.5,0.005,0.025,0.015,24,0.6057,0.0504,0.1022,24.53,53,1.168,1.7972,-0.5
1.5,1.5,0.005,0.025,0.02,24,0.6057,0.0672,0.1363,24.53,53,1.1679,1.7972,-0.5
0.75,2.0,0.006,0.015,0.02,48,0.5967,0.1061,0.1859,30.29,175,1.0724,1.4815,-0.6
0.75,2.0,0.006,0.015,0.005,48,0.5967,0.0266,0.0465,30.29,175,1.0726,1.4815,-0.6
0.75,2.0,0.006,0.015,0.01,48,0.5967,0.0531,0.093,30.29,175,1.0725,1.4815,-0.6
0.75,2.0,0.006,0.015,0.015,48,0.5967,0.0796,0.1395,30.29,175,1.0725,1.4815,-0.6
1.5,2.0,0.007,0.025,0.005,12,0.5957,0.0165,0.0298,34.09,44,1.1629,1.5739,-0.7
1.5,2.0,0.007,0.025,0.01,12,0.5957,0.0331,0.0596,34.09,44,1.1629,1.5739,-0.7
1.5,2.0,0.007,0.025,0.02,12,0.5957,0.0661,0.1191,34.09,44,1.1627,1.5739,-0.7
1.5,2.0,0.007,0.025,0.015,12,0.5957,0.0496,0.0893,34.09,44,1.1628,1.5739,-0.7
1.25,3.0,0.005,0.025,0.01,36,0.5933,0.025,0.04,20.0,25,1.2499,2.5,-0.5
1.25,3.0,0.005,0.025,0.01,48,0.5933,0.025,0.04,20.0,25,1.2499,2.5,-0.5
1.25,3.0,0.005,0.025,0.005,36,0.5933,0.0125,0.02,20.0,25,1.2499,2.5,-0.5
1.25,3.0,0.005,0.025,0.005,48,0.5933,0.0125,0.02,20.0,25,1.2499,2.5,-0.5
1.25,3.0,0.005,0.025,0.02,36,0.5933,0.0499,0.08,20.0,25,1.2498,2.5,-0.5
1.25,3.0,0.005,0.025,0.02,48,0.5933,0.0499,0.08,20.0,25,1.2498,2.5,-0.5
1.25,3.0,0.005,0.025,0.015,36,0.5933,0.0375,0.06,20.0,25,1.2498,2.5,-0.5
1.25,3.0,0.005,0.025,0.015,48,0.5933,0.0375,0.06,20.0,25,1.2498,2.5,-0.5
1.5,2.5,0.005,0.015,0.01,12,0.5827,0.0206,0.045,31.43,35,1.172,1.2786,-0.5
1.5,2.5,0.005,0.015,0.015,12,0.5827,0.0309,0.0675,31.43,35,1.1719,1.2786,-0.5
1.5,2.5,0.005,0.015,0.02,12,0.5827,0.0412,0.09,31.43,35,1.1719,1.2786,-0.5
1.5,2.5,0.005,0.015,0.005,12,0.5827,0.0103,0.0225,31.43,35,1.172,1.2786,-0.5
1.25,2.0,0.007,0.02,0.005,12,0.5816,0.0179,0.041,34.43,61,1.1277,1.5036,-0.7
1.25,2.0,0.007,0.02,0.01,12,0.5816,0.0357,0.082,34.43,61,1.1277,1.5036,-0.7
