spike_threshold_pct,bb_std_multiplier,sl_pct,tp_pct,position_size_pct,max_hold_hours,sharpe,return_pct,max_dd_pct,win_rate,num_trades,profit_factor,avg_win_pct,avg_loss_pct
0.5,1.0,0.003,0.012,0.02,36,1.2766,0.3119,0.2038,21.3,803,1.0821,1.2,-0.3
0.5,1.0,0.003,0.012,0.015,48,1.2766,0.2339,0.1529,21.3,803,1.0821,1.2,-0.3
0.5,1.0,0.003,0.012,0.01,48,1.2766,0.156,0.102,21.3,803,1.0822,1.2,-0.3
0.5,1.0,0.003,0.012,0.015,36,1.2766,0.2339,0.1529,21.3,803,1.0821,1.2,-0.3
0.5,1.0,0.003,0.012,0.02,48,1.2766,0.3119,0.2038,21.3,803,1.0821,1.2,-0.3
0.5,1.0,0.003,0.012,0.005,36,1.2766,0.078,0.051,21.3,803,1.0822,1.2,-0.3
0.5,1.0,0.003,0.012,0.01,36,1.2766,0.156,0.102,21.3,803,1.0822,1.2,-0.3
0.5,1.0,0.003,0.012,0.005,48,1.2766,0.078,0.051,21.3,803,1.0822,1.2,-0.3
0.75,1.0,0.003,0.015,0.01,24,1.2542,0.1463,0.078,18.2,577,1.1033,1.488,-0.3
0.75,1.0,0.003,0.015,0.005,24,1.2542,0.0732,0.039,18.2,577,1.1033,1.488,-0.3
0.75,1.0,0.003,0.015,0.02,24,1.2542,0.2926,0.1559,18.2,577,1.1032,1.488,-0.3
0.75,1.0,0.003,0.015,0.015,24,1.2542,0.2195,0.1169,18.2,577,1.1032,1.488,-0.3
0.5,1.5,0.003,0.015,0.015,48,1.2419,0.2204,0.1349,18.04,593,1.1007,1.5,-0.3
0.5,1.5,0.003,0.015,0.015,36,1.2419,0.2204,0.1349,18.04,593,1.1007,1.5,-0.3
0.5,1.5,0.003,0.015,0.015,24,1.2419,0.2204,0.1349,18.04,593,1.1007,1.5,-0.3
0.5,1.5,0.003,0.015,0.01,48,1.2419,0.147,0.09,18.04,593,1.1007,1.5,-0.3
0.5,1.5,0.003,0.015,0.01,36,1.2419,0.147,0.09,18.04,593,1.1007,1.5,-0.3
0.5,1.5,0.003,0.015,0.02,36,1.2419,0.2939,0.1799,18.04,593,1.1006,1.5,-0.3
0.5,1.5,0.003,0.015,0.02,24,1.2419,0.2939,0.1799,18.04,593,1.1006,1.5,-0.3
0.5,1.5,0.003,0.015,0.005,24,1.2419,0.0735,0.045,18.04,593,1.1008,1.5,-0.3
0.5,1.5,0.003,0.015,0.02,48,1.2419,0.2939,0.1799,18.04,593,1.1006,1.5,-0.3
0.5,1.5,0.003,0.015,0.01,24,1.2419,0.147,0.09,18.04,593,1.1007,1.5,-0.3
0.5,1.5,0.003,0.015,0.005,48,1.2419,0.0735,0.045,18.04,593,1.1008,1.5,-0.3
0.5,1.5,0.003,0.015,0.005,36,1.2419,0.0735,0.045,18.04,593,1.1008,1.5,-0.3
0.75,1.0,0.003,0.015,0.005,36,1.2081,0.0705,0.039,18.02,577,1.0993,1.5,-0.3
0.75,1.0,0.003,0.015,0.02,36,1.2081,0.2818,0.1559,18.02,577,1.0992,1.5,-0.3
0.75,1.0,0.003,0.015,0.02,48,1.2081,0.2818,0.1559,18.02,577,1.0992,1.5,-0.3
0.75,1.0,0.003,0.015,0.01,48,1.2081,0.141,0.078,18.02,577,1.0993,1.5,-0.3
0.75,1.0,0.003,0.015,0.01,36,1.2081,0.141,0.078,18.02,577,1.0993,1.5,-0.3
0.75,1.0,0.003,0.015,0.005,48,1.2081,0.0705,0.039,18.02,577,1.0993,1.5,-0.3
0.75,1.0,0.003,0.015,0.015,48,1.2081,0.2114,0.1169,18.02,577,1.0992,1.5,-0.3
0.75,1.0,0.003,0.015,0.015,36,1.2081,0.2114,0.1169,18.02,577,1.0992,1.5,-0.3
0.5,1.5,0.003,0.02,0.005,12,1.1865,0.0799,0.05,15.14,588,1.1068,1.8617,-0.3
0.5,1.5,0.003,0.02,0.015,12,1.1865,0.2398,0.1499,15.14,588,1.1067,1.8617,-0.3
0.5,1.5,0.003,0.02,0.01,12,1.1865,0.1599,0.1,15.14,588,1.1067,1.8617,-0.3
0.5,1.5,0.003,0.02,0.02,12,1.1865,0.3196,0.1998,15.14,588,1.1066,1.8617,-0.3
0.5,1.0,0.006,0.025,0.005,48,1.1805,0.1357,0.0935,20.67,682,1.0835,2.4946,-0.6
0.5,1.0,0.006,0.025,0.01,48,1.1805,0.2712,0.1869,20.67,682,1.0834,2.4946,-0.6
0.5,1.0,0.006,0.025,0.02,48,1.1805,0.5421,0.3737,20.67,682,1.0831,2.4946,-0.6
0.5,1.0,0.006,0.025,0.015,48,1.1805,0.4067,0.2803,20.67,682,1.0833,2.4946,-0.6
0.5,1.0,0.006,0.025,0.02,36,1.0939,0.499,0.3737,20.94,683,1.0767,2.4405,-0.6
0.5,1.0,0.006,0.025,0.01,36,1.0939,0.2497,0.1869,20.94,683,1.0769,2.4405,-0.6
0.5,1.0,0.006,0.025,0.005,36,1.0939,0.1249,0.0935,20.94,683,1.077,2.4405,-0.6
0.5,1.0,0.006,0.025,0.015,36,1.0939,0.3744,0.2803,20.94,683,1.0768,2.4405,-0.6
0.5,1.0,0.004,0.015,0.015,12,1.0786,0.2489,0.1637,22.9,786,1.0683,1.4389,-0.4
0.5,1.0,0.004,0.015,0.02,12,1.0786,0.3318,0.2182,22.9,786,1.0683,1.4389,-0.4
0.5,1.0,0.004,0.015,0.01,12,1.0786,0.166,0.1091,22.9,786,1.0684,1.4389,-0.4
0.5,1.0,0.004,0.015,0.005,12,1.0786,0.083,0.0546,22.9,786,1.0685,1.4389,-0.4
0.5,1.0,0.006,0.025,0.015,24,1.0658,0.364,0.2803,21.17,685,1.0748,2.3988,-0.5991
0.5,1.0,0.006,0.025,0.01,24,1.0658,0.2428,0.1869,21.17,685,1.0749,2.3988,-0.5991
0.5,1.0,0.006,0.025,0.005,24,1.0658,0.1214,0.0935,21.17,685,1.075,2.3988,-0.5991
0.5,1.0,0.006,0.025,0.02,24,1.0658,0.4851,0.3737,21.17,685,1.0747,2.3988,-0.5991
0.5,1.0,0.005,0.015,0.015,12,1.0395,0.2646,0.1954,26.97,775,1.0623,1.4369,-0.4994
0.5,1.0,0.005,0.015,0.02,12,1.0395,0.3527,0.2605,26.97,775,1.0623,1.4369,-0.4994
0.5,1.0,0.005,0.015,0.01,12,1.0395,0.1765,0.1303,26.97,775,1.0624,1.4369,-0.4994
0.5,1.0,0.005,0.015,0.005,12,1.0395,0.0883,0.0652,26.97,775,1.0624,1.4369,-0.4994
